timestep,wind_available_mw,curtailment_mw,power_optimized_mw,online_status,electricity_price,h2_produced_kg_h,h2_demand_kg_h,demand_slack_kg_h,demand_met,cost_eur,grid_import_mw,grid_export_mw,storage_level_kg,storage_charge_kg_h,storage_discharge_kg_h
3812,124.71782115063097,0.0,100.0,1,60.000000000001066,2108.6108610861083,2083.3333333333335,0.0,True,4516.930730962222,0.0,24.717821150630968,239.497606378393,25.277527752775086,0.0
3813,125.685,0.0,100.0,1,64.14213562372953,2108.6108610861083,2083.3333333333335,0.0,True,4766.722808877459,0.0,25.685000000000002,264.75118437053015,25.277527752774972,0.0
3814,103.53214335023144,0.0,100.0,1,67.32050807568842,2108.6108610861083,2083.3333333333335,0.0,True,6494.265122635097,0.0,3.5321433502314363,290.00223700486805,25.277527752774986,0.0
3815,92.31201978995736,0.0,100.0,1,69.31851652578094,2108.6108610861083,2083.3333333333335,0.0,True,7464.771035817811,7.687980210042639,0.0,315.2507645339426,25.27752775277503,0.0
3816,84.47546112303542,0.0,100.0,1,70.0,2108.6108610861083,2083.3333333333335,0.0,True,8086.717721387521,15.524538876964584,0.0,340.49676721026424,25.27752775277503,0.0
3817,87.37100621304829,0.0,100.0,1,69.31851652578112,2108.6108610861083,2083.3333333333335,0.0,True,7807.274767102912,12.62899378695171,0.0,365.7402452863183,25.277527752775086,0.0
3818,94.05141185622209,0.0,100.0,1,67.32050807568992,2108.6108610861083,2083.3333333333335,0.0,True,7132.5127837411455,5.948588143777911,0.0,390.98119901456465,25.277527752774958,0.0
3819,98.89558255337029,0.0,100.0,1,64.14213562373163,2108.6108610861083,2083.3333333333335,0.0,True,6485.053256020101,1.1044174466297108,0.0,416.2196286474383,25.277527752775065,0.0
3820,89.70294800882762,0.0,100.0,1,60.00000000000168,2108.6108610861083,2083.3333333333335,0.0,True,6617.823119470528,10.297051991172381,0.0,441.4555344373488,25.27752775277517,0.0
3821,81.28087674511163,0.0,100.0,1,55.17638090205102,2108.6108610861083,2083.3333333333335,0.0,True,6550.491565069265,18.719123254888373,0.0,466.6889166366801,25.277527752775086,0.0
3822,76.93811932725453,0.0,100.0,1,49.999999999999325,2108.6108610861083,2083.3333333333335,0.0,True,6153.094033637191,23.061880672745474,0.0,491.9197754977915,25.27752775277503,0.0
3823,65.46123554130519,0.0,100.0,1,44.823619097949866,2108.6108610861083,2083.3333333333335,0.0,True,6030.514332005332,34.538764458694814,0.0,517.1481112730169,25.2775277527752,0.0
3824,55.22806017463407,0.0,100.0,1,40.00000000000109,2108.6108610861083,2083.3333333333335,0.0,True,5790.877593014795,44.77193982536593,0.0,542.3739242146646,25.277527752775086,0.0
3825,55.713459744436,0.0,100.0,1,35.85786437627062,2108.6108610861083,2083.3333333333335,0.0,True,5173.807191805325,44.286540255564,0.0,567.5972145750183,25.277527752775086,0.0
3826,57.094511532940466,0.0,100.0,1,32.679491924311684,2108.6108610861083,2083.3333333333335,0.0,True,4670.078756299088,42.905488467059534,0.0,592.8179826063359,25.2775277527752,0.0
3827,52.068054362499666,0.0,100.0,1,30.68148347421853,2108.6108610861083,2083.3333333333335,0.0,True,4538.77154538596,47.931945637500334,0.0,618.0362285608505,25.2775277527752,0.0
3828,52.571755771363804,0.0,100.0,1,30.0,2108.6108610861083,2083.3333333333335,0.0,True,4422.847326859086,47.428244228636196,0.0,643.2519526907694,25.277527752774972,0.0
3829,65.41506848215842,0.0,100.0,1,30.68148347421824,2108.6108610861083,2083.3333333333335,0.0,True,4129.26535224345,34.58493151784158,0.0,668.4651552482754,25.277527752775086,0.0
3830,84.36796085627141,0.0,100.0,1,32.67949192430998,2108.6108610861083,2083.3333333333335,0.0,True,3778.7962893889735,15.63203914372859,0.0,693.6758364855257,25.27752775277503,0.0
3831,107.82410551164139,0.0,100.0,1,35.85786437626821,2108.6108610861083,2083.3333333333335,0.0,True,3305.2307233247716,0.0,7.824105511641392,718.8839966546522,25.277527752775,0.0
3832,125.685,0.0,100.0,1,40.0000000000001,2108.6108610861083,2083.3333333333335,0.0,True,2972.6000000000076,0.0,25.685000000000002,744.0896360077617,25.277527752774972,0.0
3833,125.685,0.0,100.0,1,44.823619097948765,2108.6108610861083,2083.3333333333335,0.0,True,3331.067253264063,0.0,25.685000000000002,769.2927547969359,25.277527752774972,0.0
3834,125.685,0.0,100.0,1,50.00000000000046,2108.6108610861083,2083.3333333333335,0.0,True,3715.7500000000346,0.0,25.685000000000002,794.4933532742313,25.277527752774972,0.0
3835,125.685,0.0,100.0,1,55.17638090204773,2108.6108610861083,2083.3333333333335,0.0,True,4100.432746735677,0.0,25.685000000000002,819.6914316916788,25.277527752774972,0.0
3836,125.685,0.0,100.0,1,59.99999999999873,2108.6108610861083,2083.3333333333335,0.0,True,4458.899999999905,0.0,25.685000000000002,844.8869903012845,25.277527752774972,0.0
3837,125.685,0.0,100.0,1,64.14213562373084,2108.6108610861083,2083.3333333333335,0.0,True,4766.722808877557,0.0,25.685000000000002,870.0800293550294,25.277527752774972,0.0
3838,125.685,0.0,100.0,1,67.32050807568821,2108.6108610861083,2083.3333333333335,0.0,True,5002.92355764477,0.0,25.685000000000002,895.2705491048689,25.277527752774972,0.0
3839,125.685,0.0,100.0,1,69.3185165257814,2108.6108610861083,2083.3333333333335,0.0,True,5151.405555613445,0.0,25.685000000000002,920.4585498027334,25.277527752774972,0.0
3840,125.685,0.0,100.0,1,70.0,2108.6108610861083,2083.3333333333335,0.0,True,5202.049999999999,0.0,25.685000000000002,945.6440317005281,25.277527752774972,0.0
3841,118.27135153754772,0.0,100.0,1,69.31851652578182,2108.6108610861083,2083.3333333333335,0.0,True,5665.308669074311,0.0,18.271351537547716,970.8269950501331,25.27752775277503,0.0
3842,106.89276635710735,0.0,100.0,1,67.32050807568899,2108.6108610861083,2083.3333333333335,0.0,True,6268.026274361417,0.0,6.892766357107348,996.0074401034029,25.277527752774887,0.0
3843,108.41417658834682,0.0,100.0,1,64.14213562373195,2108.6108610861083,2083.3333333333335,0.0,True,5874.510306481423,0.0,8.41417658834682,1021.1853671121676,25.277527752775,0.0
3844,117.41529959952518,0.0,100.0,1,60.000000000000085,2108.6108610861083,2083.3333333333335,0.0,True,4955.082024028496,0.0,17.415299599525184,1046.3607763282316,25.2775277527752,0.0
3845,123.0603493626351,0.0,100.0,1,55.176380902049246,2108.6108610861083,2083.3333333333335,0.0,True,4245.251470037842,0.0,23.060349362635094,1071.5336680033738,25.277527752775143,0.0
3846,112.26748213474394,0.0,100.0,1,50.000000000002025,2108.6108610861083,2083.3333333333335,0.0,True,4386.625893262981,0.0,12.267482134743943,1096.7040423893488,25.277527752775256,0.0
3847,100.79265464442793,0.0,100.0,1,44.82361909795028,2108.6108610861083,2083.3333333333335,0.0,True,4446.832259936969,0.0,0.7926546444279268,1121.8718997378853,25.277527752775235,0.0
3848,87.59468298201028,0.0,100.0,1,40.000000000001464,2108.6108610861083,2083.3333333333335,0.0,True,4496.212680719753,12.405317017989717,0.0,1147.0372403006868,25.2775277527752,0.0
3849,76.78414797142277,0.0,100.0,1,35.85786437626932,2108.6108610861083,2083.3333333333335,0.0,True,4418.257311047191,23.21585202857723,0.0,1172.2000643294318,25.277527752774972,0.0
3850,73.60696048022905,0.0,100.0,1,32.67949192431076,2108.6108610861083,2083.3333333333335,0.0,True,4130.460314275446,26.39303951977095,0.0,1197.360372075774,25.277527752775086,0.0
3851,73.93106922354802,0.0,100.0,1,30.68148347421864,2108.6108610861083,2083.3333333333335,0.0,True,3867.9818162301253,26.068930776451978,0.0,1222.5181637913415,25.277527752774972,0.0
3852,76.79010360326278,0.0,100.0,1,30.0,2108.6108610861083,2083.3333333333335,0.0,True,3696.296891902117,23.20989639673722,0.0,1247.6734397277376,25.27752775277503,0.0
3853,80.57358174269528,0.0,100.0,1,30.681483474218126,2108.6108610861083,2083.3333333333335,0.0,True,3664.1796781465564,19.426418257304718,0.0,1272.8262001365401,25.2775277527752,0.0
3854,88.64741277904467,0.0,100.0,1,32.679491924310895,2108.6108610861083,2083.3333333333335,0.0,True,3638.945974838334,11.352587220955328,0.0,1297.9764452693016,25.277527752775143,0.0
3855,106.92546641515526,0.0,100.0,1,35.85786437626951,2108.6108610861083,2083.3333333333335,0.0,True,3337.454002169905,0.0,6.925466415155256,1323.1241753775498,25.277527752775114,0.0
3856,125.685,0.0,100.0,1,39.99999999999973,2108.6108610861083,2083.3333333333335,0.0,True,2972.5999999999804,0.0,25.685000000000002,1348.2693907127868,25.277527752774972,0.0
3857,125.685,0.0,100.0,1,44.82361909794835,2108.6108610861083,2083.3333333333335,0.0,True,3331.0672532640315,0.0,25.685000000000002,1373.4120915264907,25.277527752774972,0.0
3858,125.685,0.0,100.0,1,49.999999999997755,2108.6108610861083,2083.3333333333335,0.0,True,3715.7499999998327,0.0,25.685000000000002,1398.552278070113,25.277527752774972,0.0
3859,125.685,0.0,100.0,1,55.17638090204951,2108.6108610861083,2083.3333333333335,0.0,True,4100.432746735809,0.0,25.685000000000002,1423.689950595081,25.277527752774972,0.0
3860,125.685,0.0,100.0,1,60.00000000000032,2108.6108610861083,2083.3333333333335,0.0,True,4458.900000000023,0.0,25.685000000000002,1448.8251093527965,25.277527752774972,0.0
3861,125.18779135718447,0.0,100.0,1,64.14213562373052,2108.6108610861083,2083.3333333333335,0.0,True,4798.614833078299,0.0,25.187791357184466,1473.9577545946365,25.277527752775313,0.0
3862,124.7256103381575,0.0,100.0,1,67.32050807568913,2108.6108610861083,2083.3333333333335,0.0,True,5067.510157122639,0.0,24.725610338157495,1499.0878865719521,25.277527752775086,0.0
3863,101.46960737867661,0.0,100.0,1,69.31851652578071,2108.6108610861083,2083.3333333333335,0.0,True,6829.980649212866,0.0,1.4696073786766135,1524.2155055360702,25.277527752775296,0.0
3864,79.94571456654023,0.0,100.0,1,70.0,2108.6108610861083,2083.3333333333335,0.0,True,8403.799980342184,20.054285433459768,0.0,1549.3406117382915,25.277527752774972,0.0
3865,67.58670974150965,0.0,100.0,1,69.31851652578135,2108.6108610861083,2083.3333333333335,0.0,True,9178.692849016246,32.41329025849035,0.0,1574.4632054298927,25.277527752775086,0.0
3866,52.7536682126427,0.0,100.0,1,67.3205080756892,2108.6108610861083,2083.3333333333335,0.0,True,9912.6978682064,47.2463317873573,0.0,1599.5832868621246,25.277527752774972,0.0
3867,44.00630944137489,0.0,94.0063094413749,1,64.14213562373064,1982.227250987047,2083.3333333333335,0.0,False,9236.87223086159,50.00000000000001,0.0,1498.317246187152,0.0,101.10608234628648
3868,42.72037104649042,0.0,92.72037104649041,1,60.00000000000243,1955.1118143256365,2083.3333333333335,0.0,False,8563.222262789772,49.99999999999999,0.0,1369.9458954548363,0.0,128.221519007697
3869,42.451716989230064,0.0,92.45171698923006,1,55.17638090205186,1949.4469456954962,2083.3333333333335,0.0,False,7859.97019674905,50.0,0.0,1235.9225132274535,0.0,133.8863876378373
3870,41.61746178022978,0.0,91.61746178022977,1,50.000000000000185,1931.8557497493393,2083.3333333333335,0.0,False,7080.873089011515,49.99999999999999,0.0,1084.3213373921367,0.0,151.47758358399415
3871,36.344864018117654,0.0,86.34486401811765,1,44.8236190979507,1820.67718067606,2083.3333333333335,0.0,False,6111.470250709988,49.99999999999999,0.0,821.5567526011241,0.0,262.6561526572734
3872,26.896346449849474,0.0,76.89634644984947,1,39.999999999999865,1621.4447130199283,2083.3333333333335,0.0,False,5075.853857993961,50.0,0.0,359.5859766124588,0.0,461.8886203134052
3873,19.388264690612548,0.0,69.38826469061254,1,35.85786437626801,1463.1284855854333,2083.3333333333335,260.65482973310264,False,4281.008203393972,50.0,0.0,0.0,0.0,359.55001801479756
3874,19.08215289887681,0.0,69.08215289887681,1,32.67949192431212,1456.6737790978284,2083.3333333333335,626.6595542355051,False,3891.5442539885453,50.0,0.0,0.0,0.0,-0.0
3875,18.93611925418432,0.0,68.93611925418432,1,30.681483474218755,1453.5944978050027,2083.3333333333335,629.7388355283308,False,3649.1365773849675,50.0,0.0,0.0,0.0,-0.0
3876,18.65447654429746,0.0,68.65447654429747,1,30.0,1447.6557490348712,2083.3333333333335,635.6775842984623,False,3559.6342963289244,50.00000000000001,0.0,0.0,0.0,-0.0
3877,19.81278332158984,0.0,69.81278332158985,1,30.681483474218602,1472.079931545555,2083.3333333333335,611.2534017877786,False,3676.0339314814937,50.00000000000001,0.0,0.0,0.0,-0.0
3878,20.53362197619137,0.0,70.53362197619137,1,32.67949192431182,1487.2796137073894,2083.3333333333335,596.053719625944,False,3938.9775259789994,50.0,0.0,0.0,0.0,-0.0
3879,21.553336347016494,0.0,71.5533363470165,1,35.8578643762676,1508.7814216826641,2083.3333333333335,574.5519116506694,False,4358.643049214156,50.0,0.0,0.0,0.0,-0.0
3880,24.748328570800133,0.0,74.74832857080014,1,39.99999999999936,1576.1513747242225,2083.3333333333335,507.181958609111,False,4989.9331428319265,50.00000000000001,0.0,0.0,0.0,-0.0
3881,25.161059183483445,0.0,75.16105918348345,1,44.82361909794793,1584.85425725029,2083.3333333333335,498.47907608304354,False,5610.17164273618,50.0,0.0,0.0,0.0,-0.0
3882,24.761898716255217,0.0,74.76189871625522,1,49.999999999999595,1576.4375162851534,2083.3333333333335,506.8958170481801,False,6238.09493581271,50.0,0.0,0.0,0.0,-0.0
3883,21.851613180254084,0.0,71.85161318025408,1,55.17638090205129,1515.0709193844154,2083.3333333333335,568.262413948918,False,6723.331022363112,49.99999999999999,0.0,0.0,0.0,-0.0
3884,22.944803259180258,0.0,72.94480325918026,1,59.99999999999995,1538.1220441209687,2083.3333333333335,545.2112892123648,False,7376.688195550811,50.0,0.0,0.0,0.0,-0.0
3885,31.475053267935625,0.0,81.47505326793562,1,64.14213562373023,1717.991822283383,2083.3333333333335,365.34151104995044,False,8433.090697849082,50.0,0.0,0.0,0.0,-0.0
3886,51.130516310201145,0.0,100.0,1,67.32050807568777,2108.6108610861083,2083.3333333333335,0.0,True,10021.969278962573,48.869483689798855,0.0,25.277527752775086,25.277527752775086,0.0
3887,74.50032142778082,0.0,100.0,1,69.31851652578119,2108.6108610861083,2083.3333333333335,0.0,True,8699.451543088602,25.49967857221918,0.0,50.55252775277478,25.277527752774972,0.0
3888,100.90904501887174,0.0,100.0,1,70.0,2108.6108610861083,2083.3333333333335,0.0,True,6936.366848678978,0.0,0.9090450188717369,75.82500025277474,25.27752775277525,0.0
3889,118.67657605782394,0.0,100.0,1,69.31851652578146,2108.6108610861083,2083.3333333333335,0.0,True,5637.219106468863,0.0,18.676576057823937,101.0949455055246,25.277527752775143,0.0
3890,109.84407467742713,0.0,100.0,1,67.32050807568942,2108.6108610861083,2083.3333333333335,0.0,True,6069.342698749519,0.0,9.84407467742713,126.36236376374917,25.277527752775114,0.0
3891,87.03895380579476,0.0,100.0,1,64.14213562373256,2108.6108610861083,2083.3333333333335,0.0,True,7245.562745187431,12.961046194205238,0.0,151.62725528014784,25.27752775277503,0.0
3892,70.79271425474091,0.0,100.0,1,60.00000000000083,2108.6108610861083,2083.3333333333335,0.0,True,7752.437144715652,29.207285745259085,0.0,176.88962030739503,25.2775277527752,0.0
3893,60.704018730137804,0.0,100.0,1,55.17638090205008,2108.6108610861083,2083.3333333333335,0.0,True,7685.848120670749,39.295981269862196,0.0,202.14945909813937,25.277527752775086,0.0
3894,60.111833536232155,0.0,100.0,1,50.00000000000062,2108.6108610861083,2083.3333333333335,0.0,True,6994.408323188479,39.888166463767845,0.0,227.40677190500477,25.2775277527752,0.0
3895,65.70292395181033,0.0,100.0,1,44.82361909794892,2108.6108610861083,2083.3333333333335,0.0,True,6019.680982752333,34.297076048189666,0.0,252.66155898058938,25.277527752775086,0.0
3896,57.536600034422484,0.0,100.0,1,40.0000000000022,2108.6108610861083,2083.3333333333335,0.0,True,5698.535998623414,42.463399965577516,0.0,277.9138205774665,25.2775277527752,0.0
3897,46.80764431950443,0.0,96.80764431950443,1,35.85786437626993,2041.2965024826797,2083.3333333333335,0.0,False,5264.208599408465,50.0,0.0,235.84919834475494,0.0,42.036830850653814
3898,38.79225823879407,0.0,88.79225823879406,1,32.67949192431119,1872.2832010268367,2083.3333333333335,0.0,False,4535.6604822715835,49.99999999999999,0.0,24.77548111842364,0.0,211.05013230649683
3899,39.4545527056629,0.0,89.4545527056629,1,30.681483474218865,1886.2484140876054,2083.3333333333335,172.3119156754163,False,4278.672554243381,50.00000000000001,0.0,0.0,0.0,24.7730035703118
3900,46.59067092005731,0.0,96.5906709200573,1,30.0,2036.7213778162698,2083.3333333333335,46.611955517063734,False,4397.720127601719,49.99999999999999,0.0,0.0,0.0,-0.0
3901,57.470703848230585,0.0,100.0,1,30.681483474217902,2108.6108610861083,2083.3333333333335,0.0,True,4373.0102444724225,42.529296151769415,0.0,25.277527752775086,25.277527752775086,0.0
3902,65.38368773928656,0.0,100.0,1,32.67949192431047,2108.6108610861083,2083.3333333333335,0.0,True,4399.192689404441,34.61631226071344,0.0,50.552527752775006,25.2775277527752,0.0
3903,72.73822581660403,0.0,100.0,1,35.8578643762689,2108.6108610861083,2083.3333333333335,0.0,True,4563.335438951572,27.26177418339597,0.0,75.8250002527747,25.277527752774972,0.0
3904,77.13355803715619,0.0,100.0,1,39.99999999999898,2108.6108610861083,2083.3333333333335,0.0,True,4914.657678513627,22.86644196284381,0.0,101.0949455055245,25.277527752775086,0.0
3905,90.34795517974361,0.0,100.0,1,44.82361909794972,2108.6108610861083,2083.3333333333335,0.0,True,4915.001490334483,9.652044820256393,0.0,126.36236376374893,25.277527752774972,0.0
3906,105.18900029812697,0.0,100.0,1,50.00000000000144,2108.6108610861083,2083.3333333333335,0.0,True,4740.549985093789,0.0,5.18900029812697,151.62725528014772,25.277527752775157,0.0
3907,110.2904785022019,0.0,100.0,1,55.17638090204868,2108.6108610861083,2083.3333333333335,0.0,True,4949.846728703032,0.0,10.290478502201907,176.889620307395,25.277527752775285,0.0
